label,sentence
STATUTE,section 12 act term 1 a landlord entitled recovery possession premise long tenant pay ready willing pay amount standard rent permitted increase observes performs condition tenancy far consistent act
STATUTE,2 number suit recovery possession insti tuted landlord tenant ground non payment standard rent permitted increase due expiration month next notice writing demand standard rent permitted increase served upon tenant manner provided section 106
STATUTE,3 number decree eviction passed suit hearing
STATUTE,section 50 occurs dealing miscellaneous matter repeal section
NAME,dr nb khare v state delhi 26 1950
CITATION,equivalent citation 1950 all india reporter 211 1950 supreme court reporter 519
COUNSEL,b banerji petitioner
COUNSEL,1100 setalvad attorney general india gyan chand opposite party
JUDGE,following judgment delivered kania cj
ARG,petitioner dispute validity first ground east punjab public safety act 1949 infringement fundamental right given article 19 1 d constitution india
ARG,contends ground served vague insufficient incomplete
ARG,according object externment passed district magistrate delhi suppress political opposition policy government respect pakistan muslim league
ARG,alleged petitioner hindu mahasabha government policy appeasement served
ARG,mala fide illegal
STATUTE,necessary first ascertain true meaning article 19 1 d read clause 5 article
STATUTE,clear clause permit imposition reasonable restriction exercise right conferred sub clause d interest general public
ARG,argued behalf petitioner section 4 power make externment given provincial government district magistrate whose satisfaction final
ARG,ground contended unreasonable restriction exercise citizen s right
RLC,far bombay high court concerned chagla cj appears decided point contention petitioner
RLC,next urged section 4 3 district magistrate unless provincial government special otherwise direct remain force three month
ARG,argued period three month unreasonable externee remedy time
ARG,contended provincial government directed renewal limit time prescribed legislature duration
ARG,operation indefinite period
ARG,argued unreasonable restriction exercise citizen s right
STATUTE,great safeguard provided east punjab public safety act
STATUTE,ground stated follows activity generally particularly since recent trouble east west bengal communal nature tending excite hatred community whereas present composition population delhi recent communal disturbance delhi feeling roused majority minority community presence activity delhi likely prove prejudicial maintenance law considered necessary leave delhi ground cannot described vague insufficient incomplete
JUDGE,fazl ali j
JUDGE,patanjali sastri j
RLC,three month present rlc fact
ARG,argument passed void legislative necessarily void effect law
STATUTE,east punjab public safety act came force 29th march 1949 object stated preamble provide special measure ensure public safety maintenance public
STATUTE,right indeed absolute extent curtailed legislation laid clause 5 article 19 run follows nothing sub clause d e f clause affect operation existing law far imposes prevent state making law imposing reasonable restriction exercise right conferred sub clause either interest general public protection interest scheduled tribe thus primary requires consideration whether impugned legislation apparently seems conflict fundamental right enunciated article 19 1 d constitution protected clause 5 article law valid imposes reasonable restriction exercise right interest general public
STATUTE,article 19 1 d constitution guarantee free right citizen go wherever like indian territory without kind restriction whatsoever
STATUTE,move merely state another place another within state constitution lay stress upon entire indian territory unit far citizen concerned
STATUTE,clause c section 4 1 east punjab public safety act 1949 authorizes provincial government district magistrate direct person remove area prohibit entering
STATUTE,regard clause 5 learned attorneygeneral point outset word reasonable occurring clause qualifies restriction law
ARG,argued applying clause see whether restriction imposed upon exercise right law reasonable inquire reasonableness otherwise law
ARG,reasonableness restriction judged according learned attorney general nature restriction manner authority 532 imposed
STATUTE,object east punjab public safety act provide special measure ensure public safety maintenance public
STATUTE,section 4 1 c act provincial government district magistrate make directing removal certain person particular area satisfied necessary prevent person acting way prejudicial public safety maintenance public
