label,sentence
FACTS,The subsequent events narrated by the plaintiff relate to the registration of the document and we do not consider them to be material for our present purpose.
FACTS,"This story of the plaintiff is supported materially and on all points by Buddhu Lal, who was an old servant of the family, though he was no longer in service when he deposed in court."
FACTS,There were thus two conflicting versions placed before the court and each side attempted to substantiate its case by verbal testimony of witnesses.
RLC,The trial Judge was to decide which of the two versions was correct and he ac cepted the story of the plaintiff and rejected that of the defendant.
RLC,"The learned Judges of the High Court in dealing with the appeal do observe, at the beginning of their discussions, that on a question of fact the appellate court should be slow to differ from the conclusions arrived at by the trial Judge who had seen and heard the witnesses; but in their opinion, this rule did not apply to the present case as the trial Judge here did not base his conclusions on the impres sions created in his mind by the witnesses who deposed before him."
RLC,"What the trial Judge relied upon, it is said, was not the demeanour of the witnesses as index of their credibility but upon the inherent improbability of the circumstances deposed to by the defendant 's witnesses."
RLC,"It is observed by the High Court that the trial Judge, when he found the defendant 's story to be improbable, should have considered whether or not there were improbable features in the plaintiff 's case also, and whether the evidence of the plaintiff and his servant Buddhu Lal merited credence at all."
RLC,The learned Judges of the High Court then proceed to examine and discuss at great length the different reasons put forward by the trial Judge in support of his finding that the defendant 's case was unreliable.
RLC,These reasons are held to be inconclusive and unsound and the High Court further found that the plaintiff 's story 788 as narrated by him and his servant is improbable and not worthy of belief.
RLC,"In our opinion, the High Court 's approach to the case has not been proper and its findings are unsupportable on the materials in the record."
RLC,Here was a case where the controversy related to a 'pure question of fact which had to be determined by weighing and appraising of conflicting oral testimony adduced by the parties.
RLC,"It cannot be denied that in estimating the value of oral testimony, the trial Judge, who sees and hears the witnesses, has an advantage which the appellate court does not possess."
RLC,The High Court was wrong in thinking that it would detract from the value to be attached to a trial Judge 's finding of fact if the Judge does not expressly base his conclusion upon the impressions he gathers from the demeanour of witnesses (1).
REASONING,"Applying this principle to the present case, we do not think that the High Court was justified in reversing the finding of the trial Judge on the question of attestiation of the document."
REASONING,"In the opinion of the High Court the story narrated by the plaintiff and his servant is untrue, and the main reason given is that it is not at all probable that the plaintiff and not his father Bhikhi Ram was present at the palace of the Raja when the document was executed."
REASONING,"The mortgagor, it is said, was an influential person in the locality occupying a very high social position and it would be indecorous and against Indian customs for a man like Bhikhi Ram not to be personally present when the Raja was going 'to execute a document in his favour."
PRECEDENT,"The learned Judges seem to think that the plaintiff was not really at the spot when the mortgage deed was executed and as Bhikhi Ram was dead, this story was manufactured by the plaintiff in order to Vide the observations of Lord Carson in Nether landsche Handel Maatschappij v, R.M.P. Chettiar Firm and Others, A.I.R 1929 P.O. 202, 205."
REASONING,Mr. Banerjee appearing for the defendant respondent went to the length of suggesting that it was only after Harbhajan Lal turned hostile in the witness box and denied that he attested the document that the new story was invented by the plaintiff.
REASONING,We think that this argument rests on an extremely flimsy basis which does not bear examination.
REASONING,"It may be that the Raja was a man of high social position, but it should be remembered that he was in the position of a borrower and moreover it was not the first time that he was borrowing money from Bhikhi Ram."
REASONING,"As, however, he was the Raja of Basti, the document was executed at his palace and not in the house of the mortgagee and if as the plaintiff says, the terms were already settled between Bhikhi Ram and the Raja and the only thing left was to embody the agreed terms in writing, we fail to see why it was absolutely necessary for Bhikhi Ram to wait upon the mortgagor personally; and why his adult son, who was sufficiently old and experienced in business affairs, could not represent him in the transac tion."
REASONING,The suggestion of Mr. Banerjee that the new story was invented after the plaintiff had seen Harbhajan Lal giving evidence against him in the witness box is not worthy of serious consideration having regard to the fact that the plaintiff himself stepped into the witness box immediately after Harbhajan Lal had finished his deposition.
REASONING,It seems to us also that the presence of Harbhajan Lal and Buddbu Lal at the sitting when the mortgage transaction took place was quite a probable and natural thing which cannot give rise to any suspicion.
