label,sentence
ARG,"Learned counsel urged that it was not necessary for him to contend that such inconsistent laws became void ab initio or that all past and closed transactions could be reopened but he contended that on and from January 26, 1950, when the Constitution came into force such inconsistent laws which became void could not be looked at for any purpose and far less could they be utilised for the purpose of framing a charge or punishing a free citizen."
ARG,"As the void law cannot be utilised any long er, the pending prosecutions, according to learned counsel, must fall to the ground."
ARG,"To permit pending proceedings under a law which, after the commencement of the Constitu tion had become void, to proceed further, after the Consti tution has taken effect, is to prolong the efficacy of the law notwithstanding that it has become void on and from the date the Constitution came into force and that is against the spirit of the Constitution."
STATUTE,Article 372 (2) gives power to the President to adapt and modify existing laws by way of repeal or amendment.
STATUTE,"There is nothing to prevent the President, in exercise of the powers conferred on him by that article, from repealing, say the whole or any part of the Indian Press (Emergency Powers) Act, 1931."
STATUTE,"If the President does so, then such repeal will at once attract section 6 of the General Clauses Act."
STATUTE,"In such a situation all prosecutions under 233 the Indian Press (Emergency Powers) Act, 1931, which were pending at the date of its repeal by the President would be saved and must be proceeded with notwithstanding the repeal of that Act unless an express provision was otherwise made in the repealing Act."
STATUTE,"Article 13 (1) with which we are concerned for the pur poses of this application is in these terms: ""All laws in force in the territory of India immediately before the commencement of this Constitution, in so far as they are inconsistent with the provisions of this Part, shall, to the extent of such inconsistency, be void."
STATUTE,""" It will be noticed that all that this clause declares is that all existing laws, in so far as they are inconsistent with the provisions of Part II1 shall, to the extent of such inconsistency, be void."
STATUTE,What article 13(1) provides is that all existing laws which clash with the exercise of the fundamental rights (which are for the first time created by the Constitution) shall to that extent be void.
RLC,"The High Court held that the provisions of article 13(1) were analogous to the repeal of a statute and therefore section 6 of the General Clauses Act had application to the construction of these provisions and that being so, the coming into force of the Constitution did (1) ; 180 E.R. 1403; 248 not in any way affect the continuance of the proceedings that had been commenced against the appellant under the law that was in force at the time of the publication of the pamphlet."
NAME,"Fatma Haji All Mohammad Hajiand and Others vs The State Of Bombay on 5 February, 1951"
CITATION,"Equivalent citations: 1951 AIR 180, 1951 SCR 266"
COUNSEL,"H.D. Banaji (V. R. Desai, with him) for the appellants."
COUNSEL,"M.C. Setalvad, Attorney General for India (G. N. Joshi, with him) for the respondent."
JUDGE,The judgment of the Court was deliv ered by MAHAJAN J.
STATUTE,"Section 48 of the Code is in these terms : ""48."
STATUTE,"(1) The land revenue leviable on any land under the provisions of this Act shall be assessed, or shall be deemed to have been assessed, as the case may be, with reference to the use of the land (a) for the purpose of agriculture, (b) for the purpose of building, and (c) for a purpose other than agriculture or building."
STATUTE,"(2) Where land assessed for use for any purpose is used for any other purpose, the assessment fixed under the provi sions of this Act upon such land shall, notwithstanding that the term for which such assessment may have been fixed has not expired, be liable to be altered and fixed at a differ ent rate by such authority and subject to such rules as the Provincial Government may prescribe in this behalf . . . "" 269 After the Act came into force, the Government drafted rules under the provisions of section 214 for promulgation."
RLC,The trial Judge negatived all the technical objections raised by the defendant and on the merits held that the Collector 's action in refusing to levy nonagricultural assessment on the lands in question was wrongful.
RLC,The High Court assumed that the confirmation of the action of the Collector by the Government amounted to a direction by the Government to the contrary in respect of the lands in question.
NAME,"Rai Brij Raj Krishna And Another vs S.K. Shaw And Brothers on 2 February, 1951"
CITATION,"Equivalent citations: 1951 AIR 115, 1951 SCR 145"
COUNSEL,"Baldev Sahay (T. K. Prasad, with him) for the appel lant."
COUNSEL,"N.C. Chatterjee (H.J. Umrigar, withhim) for the respond ent. 1951."
JUDGE,The judgment of the Court was deliv ered by FAZL ALL J.
RLC,"The High Court has delivered a somewhat elaborate judg ment in the case, but it seems to us that the point ' aris ing in this appeal is a simple one."
RLC,I think the Civil Court can have no jurisdic tion to challenge the validity of such order.
RLC,""" The High Court did not however accept this view, and after referring to section 111 of the Transfer of 149 Property Act, proceeded to propound its own view in these words: ""Regard being had to the circumstances in which the Act under consideration was enacted and its object, as stated in the preamble as being 'to prevent unreasonable eviction of tenants ' from buildings, it would seem that the expres sion 'non payment of rent ' in section 11 in the context in which it is used must be given an interpretation which would have the effect of enlarging the protection against determi nation of a tenancy enjoyed by a tenant under the ordinary law."
